RMAX,"RE/MAX Holdings, Inc.",Finance,$1B
RLGY,Realogy Holdings Corp.,Finance,$4.45B
O,Realty Income Corporation,Consumer Services,$14.78B
RHT,"Red Hat, Inc.",Technology,$16.85B
RLH,Red Lion Hotels Corporation,Consumer Services,$171.85M
RWT,"Redwood Trust, Inc.",Consumer Services,$1.33B
RBC,Regal Beloit Corporation,Consumer Durables,$3.69B
RGC,Regal Entertainment Group,Consumer Services,$3.04B
REG,Regency Centers Corporation,Consumer Services,$10.5B
REG^G,Regency Centers Corporation,n/a,n/a
RM,Regional Management Corp.,Finance,$268.09M
RF,Regions Financial Corporation,Finance,$17.68B
RF^A,Regions Financial Corporation,n/a,n/a
RF^B,Regions Financial Corporation,n/a,n/a
RGS,Regis Corporation,Consumer Services,$464.47M
RGA,"Reinsurance Group of America, Incorporated",Finance,$8.34B
RZA,"Reinsurance Group of America, Incorporated",Finance,n/a
RZB,"Reinsurance Group of America, Incorporated",Finance,n/a
RS,Reliance Steel & Aluminum Co.,Basic Industries,$5.34B
RENX,RELX N.V.,Consumer Services,$41.53B
RELX,RELX PLC,Consumer Services,$23.26B
RNR,RenaissanceRe Holdings Ltd.,Finance,$5.69B
RNR^C,RenaissanceRe Holdings Ltd.,n/a,n/a
RNR^E,RenaissanceRe Holdings Ltd.,n/a,n/a
SOL,Renesola Ltd.,Technology,$49.79M
RENN,Renren Inc.,Technology,$414.8M
RSG,"Republic Services, Inc.",Public Utilities,$21.5B
RMD,ResMed Inc.,Health Care,$10.78B
REN           ,Resolute Energy Corporation,Energy,$652.15M
RFP,Resolute Forest Products Inc.,Basic Industries,$372.92M
RSO,Resource Capital Corp.,Consumer Services,$317.34M
RSO^A,Resource Capital Corp.,n/a,n/a
RSO^B,Resource Capital Corp.,n/a,n/a
RSO^C,Resource Capital Corp.,n/a,n/a
QSR,Restaurant Brands International Inc.,Consumer Services,$14.45B
RPAI,"Retail Properties of America, Inc.",Consumer Services,$2.85B
RPAI^A,"Retail Properties of America, Inc.",n/a,n/a
REVG,"REV Group, Inc.",Capital Goods,$1.76B
REV,"Revlon, Inc.",Consumer Non-Durables,$1.2B
REX,REX American Resources Corporation,Basic Industries,$636.65M
REXR,"Rexford Industrial Realty, Inc.",Consumer Services,$1.8B
REXR^A,"Rexford Industrial Realty, Inc.",n/a,n/a
RXN,Rexnord Corporation,Technology,$2.35B
RXN^A,Rexnord Corporation,n/a,n/a
RAI,Reynolds American Inc,Consumer Non-Durables,$92B
RH,RH,Consumer Services,$2.24B
RICE,Rice Energy Inc.,Energy,$5.22B
RMP,Rice Midstream Partners LP,Public Utilities,$2.07B
RIC,"Richmont Mines, Inc.",Basic Industries,$442.9M
RNG,"Ringcentral, Inc.",Technology,$2.68B
RIO,Rio Tinto Plc,Basic Industries,$59.73B
RBA,Ritchie Bros. Auctioneers Incorporated,Miscellaneous,$3.11B
RAD,Rite Aid Corporation,Health Care,$2.49B
RIV,"RiverNorth Opportunities Fund, Inc.",n/a,$78.22M
OPP,"RiverNorth/DoubleLine Strategic Opportunity Fund, Inc.",n/a,$209.15M
RLI,RLI Corp.,Finance,$2.38B
RLJ,RLJ Lodging Trust,Consumer Services,$2.45B
RRTS,"Roadrunner Transportation Systems, Inc",Transportation,$279.89M
RHI,Robert Half International Inc.,Technology,$6.1B
ROK,"Rockwell Automation, Inc.",Capital Goods,$20.97B
COL,"Rockwell Collins, Inc.",Capital Goods,$17.12B
RCI,"Rogers Communication, Inc.",Consumer Services,$18.96B
ROG,Rogers Corporation,Basic Industries,$2B
ROL,"Rollins, Inc.",Finance,$8.78B
ROP,"Roper Technologies, Inc.",Capital Goods,$23.79B
RST,Rosetta Stone,Technology,$230.64M
RDC,Rowan Companies plc,Energy,$1.3B
RY,Royal Bank Of Canada,Finance,$106.85B
RY^S,Royal Bank Of Canada,n/a,n/a
RY^T,Royal Bank Of Canada,n/a,n/a
RBS,Royal Bank Scotland plc (The),Finance,$39.99B
RBS^F,Royal Bank Scotland plc (The),Finance,n/a
RBS^H,Royal Bank Scotland plc (The),Finance,n/a
RBS^L,Royal Bank Scotland plc (The),n/a,n/a
RBS^S,Royal Bank Scotland plc (The),n/a,n/a
RCL,Royal Caribbean Cruises Ltd.,Consumer Services,$23.35B
RDS.A,Royal Dutch Shell PLC,n/a,n/a
RDS.B,Royal Dutch Shell PLC,n/a,n/a
RGT,"Royce Global Value Trust, Inc.",n/a,$99.88M
RMT,"Royce Micro-Cap Trust, Inc.",n/a,$326.8M
RVT,"Royce Value Trust, Inc.",n/a,$1.18B
RES,"RPC, Inc.",Energy,$4.18B
RPM,RPM International Inc.,Basic Industries,$7.24B
RSPP,"RSP Permian, Inc.",Energy,$5.03B
RT,"Ruby Tuesday, Inc.",Consumer Services,$119.92M
RTEC,"Rudolph Technologies, Inc.",Capital Goods,$729.4M
R,"Ryder System, Inc.",Consumer Services,$3.89B
RYI,Ryerson Holding Corporation,Basic Industries,$334.59M
RHP,"Ryman Hospitality Properties, Inc.",Consumer Services,$3.26B
SPGI,S&P Global Inc.,Finance,$37.73B
SBR,Sabine Royalty Trust,Energy,$572.24M
SB,"Safe Bulkers, Inc",Transportation,$233.46M
SB^B,"Safe Bulkers, Inc",n/a,n/a
SB^C,"Safe Bulkers, Inc",n/a,n/a
SB^D,"Safe Bulkers, Inc",n/a,n/a
SFE,"Safeguard Scientifics, Inc.",Finance,$245.33M
SAFE,"Safety, Income and Growth, Inc.",Consumer Services,$352.16M
CRM,Salesforce.com Inc,Technology,$61.85B
SMM,Salient Midstream & MLP Fund,n/a,$202.04M
SBH,"Sally Beauty Holdings, Inc.",Consumer Services,$2.72B
SJT,San Juan Basin Royalty Trust,Energy,$300.63M
SN,Sanchez Energy Corporation,Energy,$529.33M
SD,"SandRidge Energy, Inc.",Energy,$631.03M
SDT,SandRidge Mississippian Trust I,Energy,$40.04M
SDR,SandRidge Mississippian Trust II,Energy,$70.61M
PER,SandRidge Permian Trust,Energy,$149.63M
SNY,Sanofi,Health Care,$122.02B
SC,Santander Consumer USA Holdings Inc.,Finance,$4.63B
SOV^C,"Santander Holdings USA, Inc.",n/a,n/a
SAP,SAP SE,Technology,$123.06B
SAB,Saratoga Investment Corp,n/a,n/a
SAR,Saratoga Investment Corp,n/a,$127.4M
SSL,Sasol Ltd.,Energy,$18.1B
BFS,"Saul Centers, Inc.",Consumer Services,$1.25B
BFS^C,"Saul Centers, Inc.",n/a,n/a
SCG,Scana Corporation,Public Utilities,$9.49B
SLB,Schlumberger N.V.,Energy,$90.5B
SNDR,"Schneider National, Inc.",Transportation,$3.9B
SWM,"Schweitzer-Mauduit International, Inc.",Basic Industries,$1.14B
SAIC,SCIENCE APPLICATIONS INTERNATIONAL CORPORATION,Technology,$3.04B
SALT,Scorpio Bulkers Inc.,Transportation,$504.59M
SLTB,Scorpio Bulkers Inc.,Transportation,n/a
SBBC,Scorpio Tankers Inc.,Transportation,n/a
SBNA,Scorpio Tankers Inc.,Transportation,n/a
SBNB,Scorpio Tankers Inc.,Transportation,n/a
STNG,Scorpio Tankers Inc.,Transportation,$658.35M
SMG,Scotts Miracle-Gro Company (The),Basic Industries,$5.38B
LBF,"Scudder Global High Income Fund, Inc.",n/a,$56.4M
KMM,Scudder Multi-Market Income Trust,n/a,$196.61M
KTF,Scudder Municiple Income Trust,n/a,$534.22M
KST,Scudder Strategic Income Trust,n/a,$53.87M
KSM,Scudder Strategic Municiple Income Trust,n/a,$139.54M
SA,"Seabridge Gold, Inc.",Basic Industries,$625.3M
CKH,"SEACOR Holdings, Inc.",Transportation,$598.98M
SMHI,SEACOR Marine Holdings Inc.,Transportation,$356.43M
SDRL,Seadrill Limited,Energy,$170.3M
SDLP,Seadrill Partners LLC,Energy,$309.44M
SEE,Sealed Air Corporation,Basic Industries,$8.76B
SSW,Seaspan Corporation,Transportation,$767.19M
SSW^D,Seaspan Corporation,n/a,n/a
SSW^E,Seaspan Corporation,n/a,n/a
SSW^G,Seaspan Corporation,n/a,n/a
SSW^H,Seaspan Corporation,n/a,n/a
SSWN,Seaspan Corporation,Transportation,n/a
SEAS,"SeaWorld Entertainment, Inc.",Consumer Services,$1.38B
JBN,Select Asset Inc.,Finance,n/a
JBR,Select Asset Inc.,Finance,n/a
WTTR,"Select Energy Services, Inc.",Energy,$821M
SEM,Select Medical Holdings Corporation,Health Care,$1.99B
SGZA,"Selective Insurance Group, Inc.",Finance,n/a
SEMG,Semgroup Corporation,Energy,$1.7B
SMI,Semiconductor  Manufacturing International Corporation,Technology,$5.21B
SRE,Sempra Energy,Public Utilities,$27.82B
ST,Sensata Technologies Holding N.V.,Capital Goods,$7.35B
SXT,Sensient Technologies Corporation,Basic Industries,$3.56B
SQNS,Sequans Communications S.A.,Technology,$238.14M
SRG,Seritage Growth Properties,Finance,$2.34B
SCI,Service Corporation International,Consumer Services,$6.2B
SERV,"ServiceMaster Global Holdings, Inc.",Consumer Services,$5.22B
NOW,"ServiceNow, Inc.",Technology,$17.76B
SHAK,"Shake Shack, Inc.",Consumer Services,$1.27B
SJR,Shaw Communications Inc.,Consumer Services,$10.09B
SHLX,"Shell Midstream Partners, L.P.",Energy,$5.37B
SHW,Sherwin-Williams Company (The),Consumer Services,$32.58B
SHG,Shinhan Financial Group Co Ltd,Finance,$20.15B
SFL,Ship Finance International Limited,Transportation,$1.34B
SHOP,Shopify Inc.,Technology,$7.82B
SSTK,"Shutterstock, Inc.",Technology,$1.5B
SBGL,Sibanye Gold Limited,Basic Industries,$2.48B
SIG,Signet Jewelers Limited,Consumer Services,$4.21B
SSNI,"Silver Spring Networks, Inc.",Technology,$559.37M
SBOW,"SilverBow Resorces, Inc.",Energy,$299.59M
SPG,"Simon Property Group, Inc.",Consumer Services,$48.63B
SPG^J,"Simon Property Group, Inc.",n/a,n/a
SSD,"Simpson Manufacturing Company, Inc.",Capital Goods,$2.04B
SHI,"SINOPEC Shangai Petrochemical Company, Ltd.",Basic Industries,$5.86B
SITE,"SiteOne Landscape Supply, Inc.",Consumer Non-Durables,$2.11B
SIX,Six Flags Entertainment Corporation New,Consumer Services,$5.23B
SJW,SJW Group,Public Utilities,$993.37M
SKM,"SK Telecom Co., Ltd.",Public Utilities,$15.79B
SKX,"Skechers U.S.A., Inc.",Consumer Non-Durables,$4.52B
SLG,SL Green Realty Corporation,Consumer Services,$10.46B
SLG^I,SL Green Realty Corporation,n/a,n/a
SM,SM Energy Company,Energy,$1.75B
SFS,Smart,Consumer Services,$611.32M
SNN,"Smith & Nephew SNATS, Inc.",Health Care,$15.38B
AOS,Smith (A.O.) Corporation,Consumer Durables,$9.79B
SNAP,Snap Inc.,Technology,$20.41B
SNA,Snap-On Incorporated,Capital Goods,$8.94B
SQM,Sociedad Quimica y Minera S.A.,Basic Industries,$9B
SLRA,Solar Capital Ltd.,n/a,n/a
SOI,"Solaris Oilfield Infrastructure, Inc.",Energy,$500.56M
SAH,"Sonic Automotive, Inc.",Consumer Durables,$818.84M
SON,Sonoco Products Company,Consumer Durables,$5.1B
SNE,Sony Corp Ord,Consumer Non-Durables,$47.4B
BID,Sotheby&#39;s,Miscellaneous,$2.81B
SOR,"Source Capital, Inc.",n/a,$334.04M
SJI,"South Jersey Industries, Inc.",Public Utilities,$2.68B
SXE,"Southcross Energy Partners, L.P.",Public Utilities,$228.22M
SCE^F.CL,Southern California Edison Company,n/a,n/a
SCE^G,Southern California Edison Company,n/a,n/a
SCE^H,Southern California Edison Company,n/a,n/a
SCE^J,Southern California Edison Company,n/a,n/a
SCE^K,Southern California Edison Company,n/a,n/a
SCE^L,Southern California Edison Company,n/a,n/a
SO,Southern Company (The),Public Utilities,$47.14B
SOJA,Southern Company (The),Public Utilities,n/a
SOJB,Southern Company (The),Public Utilities,n/a
SCCO,Southern Copper Corporation,Basic Industries,$26.86B
LUV,Southwest Airlines Company,Transportation,$38.31B
SWX,"Southwest Gas Holdings, Inc.",Public Utilities,$3.49B
SWN,Southwestern Energy Company,Energy,$2.9B
SWNC,Southwestern Energy Company,Energy,n/a
SPA,Sparton Corporation,Technology,$220.48M
SPE,Special Opportunities Fund Inc.,n/a,$129.5M
SPE^B,Special Opportunities Fund Inc.,n/a,n/a
SEP,"Spectra Energy Partners, LP",Public Utilities,$13.81B
SPB           ,"Spectrum Brands Holdings, Inc.",Miscellaneous,$7.26B
TRK,"Speedway Motorsports, Inc.",Consumer Services,$714.52M
SR,Spire Inc.,Public Utilities,$3.36B
SPR,"Spirit Aerosystems Holdings, Inc.",Capital Goods,$7.03B
SRC,"Spirit Realty Capital, Inc.",Consumer Services,$3.57B
SRLP,Sprague Resources LP,Energy,$616.57M
S,Sprint Corporation,Public Utilities,$32.12B
SPXC,SPX Corporation,Technology,$1.07B
FLOW,"SPX FLOW, Inc.",Technology,$1.55B
SQ,"Square, Inc.",Technology,$8.69B
JOE,St. Joe Company (The),Consumer Services,$1.31B
STAG,"Stag Industrial, Inc.",Consumer Services,$2.38B
STAG^B,"Stag Industrial, Inc.",n/a,n/a
STAG^C,"Stag Industrial, Inc.",n/a,n/a
SSI,"Stage Stores, Inc.",Consumer Services,$54.33M
SMP,"Standard Motor Products, Inc.",Capital Goods,$1.16B
SXI,Standex International Corporation,Technology,$1.16B
SWJ,"Stanley Black & Decker, Inc.",Capital Goods,n/a
SWK,"Stanley Black & Decker, Inc.",Capital Goods,$21.78B
SWP,"Stanley Black & Decker, Inc.",Capital Goods,n/a
STN,Stantec Inc,Consumer Services,$2.81B
SGU,"Star Gas Partners, L.P.",Consumer Services,$598M
SRT,"StarTek, Inc.",Technology,$205.41M
STWD,"STARWOOD PROPERTY TRUST, INC.",Consumer Services,$5.81B
STT,State Street Corporation,Finance,$34.09B
STT^C,State Street Corporation,n/a,n/a
STT^D,State Street Corporation,n/a,n/a
STT^E,State Street Corporation,n/a,n/a
STT^G,State Street Corporation,n/a,n/a
STO,Statoil ASA,Energy,$53.09B
SPLP,Steel Partners Holdings LP,Capital Goods,$481.31M
SPLP^A,Steel Partners Holdings LP,n/a,n/a
SCS,Steelcase Inc.,Consumer Durables,$1.58B
SCM,Stellus Capital Investment Corporation,n/a,$212.11M
SCQ,Stellus Capital Investment Corporation,n/a,n/a
SCL,Stepan Company,Basic Industries,$1.95B
STE,STERIS plc,Health Care,$6.87B
STL,Sterling Bancorp,Finance,$3.18B
STC,Stewart Information Services Corporation,Finance,$1.08B
SF,Stifel Financial Corporation,Finance,$3.17B
SF^A,Stifel Financial Corporation,Finance,n/a
STM,STMicroelectronics N.V.,Technology,$13.03B
SGY,Stone Energy Corporation,Energy,$388M
EDF,Stone Harbor Emerging Markets Income Fund,n/a,$250.01M
EDI,Stone Harbor Emerging Markets Total Income Fund,n/a,$145.74M
STON,StoneMor Partners L.P.,Consumer Services,$341.15M
SRI,"Stoneridge, Inc.",Capital Goods,$415.97M
STOR,STORE Capital Corporation,Consumer Services,$4.21B
GJH,STRATS Trust,Finance,n/a
GJO,STRATS Trust,Finance,n/a
GJS,STRATS Trust,Finance,n/a
SYK,Stryker Corporation,Health Care,$52.05B
RGR,"Sturm, Ruger & Company, Inc.",Capital Goods,$1.1B
SPH,"Suburban Propane Partners, L.P.",Consumer Services,$1.51B
SMFG,Sumitomo Mitsui Financial Group Inc,Finance,$55.41B
INN,"Summit Hotel Properties, Inc.",Consumer Services,$1.92B
INN^B,"Summit Hotel Properties, Inc.",n/a,n/a
INN^C,"Summit Hotel Properties, Inc.",n/a,n/a
INN^D,"Summit Hotel Properties, Inc.",n/a,n/a
SUM,"Summit Materials, Inc.",Basic Industries,$3.09B
SMLP,"Summit Midstream Partners, LP",Public Utilities,$1.67B
SUI,"Sun Communities, Inc.",Consumer Services,$6.84B
SUI^A,"Sun Communities, Inc.",n/a,n/a
SLF,Sun Life Financial Inc.,Finance,$22.02B
SXCP,"SunCoke Energy Partners, L.P.",Basic Industries,$815.79M
SXC,"SunCoke Energy, Inc.",Basic Industries,$708.8M
SU,Suncor Energy  Inc.,Energy,$47.48B
SUN,Sunoco LP,Energy,$3.5B
SHO,"Sunstone Hotel Investors, Inc.",Consumer Services,$3.52B
SHO^E,"Sunstone Hotel Investors, Inc.",n/a,n/a
SHO^F,"Sunstone Hotel Investors, Inc.",n/a,n/a
STI,"SunTrust Banks, Inc.",Finance,$27.73B
STI.WS.A,"SunTrust Banks, Inc.",n/a,n/a
STI.WS.B,"SunTrust Banks, Inc.",n/a,n/a
STI^A,"SunTrust Banks, Inc.",n/a,n/a
STI^E,"SunTrust Banks, Inc.",n/a,n/a
SPN,"Superior Energy Services, Inc.",Energy,$1.51B
SUP,"Superior Industries International, Inc.",Capital Goods,$475.72M
SVU,SuperValu Inc.,Consumer Non-Durables,$837.82M
SLD,Sutherland Asset Management Corporation,Consumer Services,$456.21M
SWFT,Swift Transportation Company,Transportation,$3.53B
SWZ,"Swiss Helvetia Fund, Inc. (The)",n/a,$318.45M
SYF,Synchrony Financial,Finance,$23.83B
SYT,Syngenta AG,Basic Industries,$42.55B
SNX,Synnex Corporation,Technology,$4.7B
SNV,Synovus Financial Corp.,Finance,$5.47B
SNV^C,Synovus Financial Corp.,n/a,n/a
GJP,"Synthetic Fixed-Income Securities, Inc.",n/a,n/a
GJR,"Synthetic Fixed-Income Securities, Inc.",n/a,n/a
GJT,"Synthetic Fixed-Income Securities, Inc.",Finance,n/a
GJV,"Synthetic Fixed-Income Securities, Inc.",Finance,n/a
SYY,Sysco Corporation,Consumer Non-Durables,$26.28B
SYX,Systemax Inc.,Consumer Services,$698.81M
DATA,"Tableau Software, Inc.",Technology,$4.78B
TAHO,"Tahoe Resources, Inc.",Basic Industries,$1.74B
TLRD,"Tailored Brands, Inc.",Consumer Services,$557.68M
TWN,"Taiwan Fund, Inc. (The)",n/a,$161.2M
TSM,Taiwan Semiconductor Manufacturing Company Ltd.,Technology,$178.92B
TAL,TAL Education Group,Consumer Services,$10.26B
TEGP,"Tallgrass Energy GP, LP",Public Utilities,$3.96B
TEP,"Tallgrass Energy Partners, LP",Public Utilities,$3.67B
SKT,"Tanger Factory Outlet Centers, Inc.",Consumer Services,$2.47B
NGLS^A,Targa Resources Partners LP,n/a,n/a
TRGP,"Targa Resources, Inc.",Public Utilities,$8.83B
TGT,Target Corporation,Consumer Services,$28.38B
TARO,Taro Pharmaceutical Industries Ltd.,Health Care,$4.71B
TTM,Tata Motors Ltd,Capital Goods,$22.53B
TCO,"Taubman Centers, Inc.",Consumer Services,$3.53B
TCO^J,"Taubman Centers, Inc.",n/a,n/a
TCO^K,"Taubman Centers, Inc.",n/a,n/a
TMHC,Taylor Morrison Home Corporation,Capital Goods,$3.09B
TCP,"TC PipeLines, LP",Public Utilities,$4.03B
TCF,TCF Financial Corporation,Finance,$2.76B
TCF.WS,TCF Financial Corporation,n/a,n/a
TCF^B,TCF Financial Corporation,n/a,n/a
TCF^C,TCF Financial Corporation,n/a,n/a
TSI,"TCW Strategic Income Fund, Inc.",n/a,$263.71M
TEL,TE Connectivity Ltd.,Consumer Non-Durables,$27.78B
TISI,"Team, Inc.",Consumer Services,$684.25M
FTI,TechnipFMC plc,Energy,$12.58B
TECK,Teck Resources Ltd,Basic Industries,$10.2B
TK,Teekay Corporation,Transportation,$634.87M
TGP,Teekay LNG Partners L.P.,Consumer Services,$1.33B
TGP^A,Teekay LNG Partners L.P.,n/a,n/a
TOO,Teekay Offshore Partners L.P.,Consumer Services,$404.19M
TOO^A,Teekay Offshore Partners L.P.,n/a,n/a
TOO^B,Teekay Offshore Partners L.P.,n/a,n/a
TNK,Teekay Tankers Ltd.,Consumer Services,$318.97M
GCI,TEGNA Inc.,Consumer Services,$960.22M
TGNA,TEGNA Inc.,Consumer Services,$3.07B
TRC,Tejon Ranch Co,Finance,$428.76M
HQH,Tekla Healthcare Investors,n/a,$1.01B
THQ,Tekla Healthcare Opportunies Fund,n/a,$791.56M
HQL,Tekla Life Sciences Investors,n/a,$444.13M
THW,Tekla World Healthcare Fund,n/a,$466.22M
TDOC,"Teladoc, Inc.",Health Care,$1.9B
TEO,Telecom Argentina Stet - France Telecom S.A.,Public Utilities,$5.57B
TI,Telecom Italia S.P.A.,Consumer Services,$19.42B
TI.A,Telecom Italia S.P.A.,n/a,n/a
TDY,Teledyne Technologies Incorporated,Capital Goods,$4.57B
TFX,Teleflex Incorporated,Health Care,$9.21B
VIV,Telefonica Brasil S.A.,Public Utilities,$22.63B
TEF,Telefonica SA,Public Utilities,$51.89B
TDA,"Telephone and Data Systems, Inc.",Public Utilities,n/a
TDE,"Telephone and Data Systems, Inc.",Public Utilities,n/a
TDI,"Telephone and Data Systems, Inc.",Public Utilities,n/a
TDJ,"Telephone and Data Systems, Inc.",Public Utilities,n/a
TDS,"Telephone and Data Systems, Inc.",Public Utilities,$3.07B
TU,TELUS Corporation,Public Utilities,$20.53B
TDF,"Templeton Dragon Fund, Inc.",n/a,$690.79M
EMF,Templeton Emerging Markets Fund,n/a,$265.64M
TEI,"Templeton Emerging Markets Income Fund, Inc.",n/a,$529.9M
GIM,"Templeton Global Income Fund, Inc.",n/a,$888.03M
TPX,"Tempur Sealy International, Inc.",Consumer Durables,$2.71B
TS,Tenaris S.A.,Basic Industries,$18.42B
THC,Tenet Healthcare Corporation,Health Care,$1.83B
TNC,Tennant Company,Technology,$1.31B
TEN,Tenneco Inc.,Capital Goods,$3.08B
TVC,Tennessee Valley Authority,Public Utilities,n/a
TVE,Tennessee Valley Authority,Public Utilities,n/a
TDC,Teradata Corporation,Technology,$3.68B
TER,"Teradyne, Inc.",Capital Goods,$6.13B
TEX,Terex Corporation,Capital Goods,$3.57B
TX,Ternium S.A.,Basic Industries,$5.51B
TNH,"Terra Nitrogen Company, L.P.",Basic Industries,$1.61B
TRNO,Terreno Realty Corporation,Finance,$1.64B
TRNO^A.CL,Terreno Realty Corporation,n/a,n/a
TSO,Tesoro Corporation,Energy,$15.06B
TLLP,Tesoro Logistics LP,Energy,$5.56B
TTI,"Tetra Technologies, Inc.",Energy,$310.75M
TEVA,Teva Pharmaceutical Industries Limited,Health Care,$32.28B
TPL,Texas Pacific Land Trust,Energy,$2.29B
TGH,Textainer Group Holdings Limited,Technology,$803.64M
TXT,Textron Inc.,Capital Goods,$12.7B
TTF,"Thai Fund, Inc. (The)",n/a,$101.3M
AES,The AES Corporation,Basic Industries,$7.05B
BX,The Blackstone Group L.P.,Finance,$39.4B
SCHW,The Charles Schwab Corporation,Finance,$58.14B
SCHW^B,The Charles Schwab Corporation,n/a,n/a
SCHW^C,The Charles Schwab Corporation,n/a,n/a
SCHW^D,The Charles Schwab Corporation,n/a,n/a
SRV,The Cushing MLP Total Return Fund,n/a,$82.29M
GRX,The Gabelli Healthcare & Wellness Trust,n/a,$211.38M
GRX^A,The Gabelli Healthcare & Wellness Trust,n/a,n/a
GRX^B,The Gabelli Healthcare & Wellness Trust,n/a,n/a
GDL,The GDL Fund,n/a,$186.32M
GDL^B,The GDL Fund,n/a,n/a
THG,"The Hanover Insurance Group, Inc.",Finance,$3.75B
THGA,"The Hanover Insurance Group, Inc.",Finance,n/a
RUBI,"The Rubicon Project, Inc.",Technology,$254.2M
TRV,"The Travelers Companies, Inc.",Finance,$35.26B
TMO,Thermo Fisher Scientific Inc,Capital Goods,$68.48B
THR,"Thermon Group Holdings, Inc.",Energy,$606.63M
TPRE,Third Point Reinsurance Ltd.,Finance,$1.48B
TSLF,THL Credit Senior Loan Fund,n/a,$132.35M
TCRX,"THL Credit, Inc.",n/a,n/a
TCRZ,"THL Credit, Inc.",n/a,n/a
TRI,Thomson Reuters Corp,Consumer Services,$32.91B
THO,"Thor Industries, Inc.",Consumer Non-Durables,$5.42B
TDW,Tidewater Inc.,Consumer Services,$33.97M
TIER,"TIER REIT, Inc.",Consumer Services,$855.66M
TIF,Tiffany & Co.,Consumer Services,$11.6B
TLYS,"Tilly&#39;s, Inc.",Consumer Services,$282.11M
TSU,TIM Participacoes S.A.,Public Utilities,$7.21B
TIME,Time Inc.,Consumer Services,$1.41B
TWX,Time Warner Inc.,Consumer Services,$78.72B
TKR,Timken Company (The),Capital Goods,$3.58B
TMST,Timken Steel Corporation,Basic Industries,$646.97M
TWI,"Titan International, Inc.",Basic Industries,$711.71M
TJX,"TJX Companies, Inc. (The)",Consumer Services,$45.22B
TOL,Toll Brothers Inc.,Capital Goods,$6.41B
TR,"Tootsie Roll Industries, Inc.",Consumer Non-Durables,$1.37B
BLD,TopBuild Corp.,Basic Industries,$1.96B
TMK,Torchmark Corporation,Finance,$8.98B
TMK^B,Torchmark Corporation,n/a,n/a
TMK^C,Torchmark Corporation,n/a,n/a
TTC,Toro Company (The),Capital Goods,$7.47B
TD,Toronto Dominion Bank (The),Finance,$92.79B
NDP,"Tortoise Energy Independence Fund, Inc.",n/a,$191.61M
TYG,Tortoise Energy Infrastructure Corporation,n/a,$1.46B
NTG,"Tortoise MLP Fund, Inc.",n/a,$895.01M
TTP,"Tortoise Pipeline & Energy Fund, Inc.",n/a,$190.21M
TPZ,"Tortoise Power and Energy Infrastructure Fund, Inc",n/a,$144.03M
TOT,Total S.A.,Energy,$119.43B
TSS,"Total System Services, Inc.",Miscellaneous,$10.6B
TOWR,"Tower International, Inc.",Capital Goods,$441.56M
TSQ,"Townsquare Media, Inc.",Consumer Services,$184.5M
TM,Toyota Motor Corp Ltd Ord,Capital Goods,$159.82B
TPGE,TPG Pace Energy Holdings Corp.,Finance,n/a
TPGE.U,TPG Pace Energy Holdings Corp.,n/a,n/a
TPGE.WS,TPG Pace Energy Holdings Corp.,n/a,n/a
TPGH.U,TPG Pace Holdings Corp.,n/a,n/a
TSLX,"TPG Specialty Lending, Inc.",n/a,$1.23B
TAC,TransAlta Corporation,Public Utilities,$1.83B
TRP,TransCanada Corporation,Public Utilities,$42.02B
TCI,"Transcontinental Realty Investors, Inc.",Consumer Services,$256.22M
TDG,Transdigm Group Incorporated,Capital Goods,$13.71B
TLP,TransMontaigne Partners L.P.,Energy,$683.94M
RIG,Transocean Ltd.,Energy,$3.14B
TGS,Transportadora De Gas Sa Ord B,Public Utilities,$2.62B
TRU,TransUnion,Finance,$7.88B
TVPT,Travelport Worldwide Limited,Consumer Services,$1.67B
TREC,Trecora Resources,Energy,$269.2M
TG,Tredegar Corporation,Capital Goods,$493.83M
THS,"Treehouse Foods, Inc.",Consumer Non-Durables,$4.63B
TRMR,"Tremor Video, Inc.",Technology,$118.79M
TREX,"Trex Company, Inc.",Basic Industries,$1.99B
TY,Tri Continental Corporation,n/a,$1.38B
TY^,Tri Continental Corporation,n/a,n/a
TPH,"TRI Pointe Group, Inc.",Capital Goods,$2.08B
TCAP,Triangle Capital Corporation,n/a,$838.24M
TCCA,Triangle Capital Corporation,n/a,n/a
TCCB,Triangle Capital Corporation,n/a,n/a
TRCO,Tribune Media Company,Consumer Services,$3.55B
TNET,"TriNet Group, Inc.",Miscellaneous,$2.21B
TRN,"Trinity Industries, Inc.",Capital Goods,$4.21B
TSE,Trinseo S.A.,Basic Industries,$2.98B
TPVG,TriplePoint Venture Growth BDC Corp.,n/a,$213.46M
TPVZ,TriplePoint Venture Growth BDC Corp.,n/a,n/a
GTS,Triple-S Management Corporation,Finance,$400.61M
TRTN,Triton International Limited,Technology,$1.11B
TGI,"Triumph Group, Inc.",Capital Goods,$1.56B
TROX,Tronox Limited,Basic Industries,$1.8B
TBI,"TrueBlue, Inc.",Technology,$1.12B
TNP,Tsakos Energy Navigation Ltd,Transportation,$412.08M
TNP^B,Tsakos Energy Navigation Ltd,n/a,n/a
TNP^C,Tsakos Energy Navigation Ltd,n/a,n/a
TNP^D,Tsakos Energy Navigation Ltd,n/a,n/a
TNP^E,Tsakos Energy Navigation Ltd,n/a,n/a
