Top of The Market Rating,Zacks (1-5),Wall Street Journal Rating (1-5),Street Rank (1-16),Ticker,Company Name,Projected Change % in 12 Months,CNN Recommendation
53.29,3,2,10,CALX,"Calix, Inc",1.45,Hold
53.26,1,6,2,NWFL,Norwood Financial Corp.,-30.3,
53.25,4,3,3,UNM,Unum Group,4.6,Hold
53.2,3,3,5,NLY,Annaly Capital Management Inc,-7.33,Hold
53.19,3,2,11,PHH,PHH Corp,7.6,Hold
53.18,3,3,8,KGC,Kinross Gold Corporation,12.56,Hold
53.18,3,3,6,WNC,Wabash National Corporation,-0.79,Hold
53.16,4,2,8,AI,Arlington Asset Investment Corp,12.48,Hold
53.11,3,3,7,CAB,Cabela&#39;s Inc,5.54,Hold
53.09,3,3,8,PBF,PBF Energy Inc.,12.13,Hold
53.06,3,6,8,USFD,US Foods Holding Corp.,11.98,Buy
53.05,3,3,8,VZ,Verizon Communications Inc.,11.91,Hold
53.05,3,3,8,ENLK,"EnLink Midstream Partners, LP",11.9,Hold
53.05,2,3,8,MYGN,"Myriad Genetics, Inc.",-13.08,Hold
53.04,3,3,5,ABAX,"ABAXIS, Inc.",-8.11,Hold
53.03,4,2,5,PNM,"PNM Resources, Inc. (Holding Co.)",-8.16,Hold
53.02,3,3,7,CMP,"Compass Minerals International, Inc.",5.11,Hold
52.98,1,5,6,NL,"NL Industries, Inc.",-4.76,Sell
52.97,5,3,17,BCS,Barclays PLC,11.86,Buy
52.96,3,3,6,FSFR,Fifth Street Senior Floating Rate Corp.,-1.85,Hold
52.93,4,3,3,KMB,Kimberly-Clark Corporation,2.97,Hold
52.93,1,6,4,MLR,"Miller Industries, Inc.",-18.29,
52.91,3,3,8,USM,United States Cellular Corporation,11.23,Hold
52.91,1,6,8,PCYG,"Park City Group, Inc.",8.3,
52.9,3,3,17,NVLN,Novelion Therapeutics Inc. ,8.7,Outperform
52.88,3,3,6,MFSF,MutualFirst Financial Inc.,-2.29,Hold
52.88,3,3,5,TNET,"TriNet Group, Inc.",-8.95,Hold
52.86,3,3,8,COTY,Coty Inc.,10.99,Hold
52.86,3,3,3,MPX,Marine Products Corporation,-22.35,Hold
52.84,3,3,8,CLH,"Clean Harbors, Inc.",10.85,Hold
52.82,3,3,5,UTHR,United Therapeutics Corporation,-9.22,Hold
52.81,3,2,17,LNTH,"Lantheus Holdings, Inc.",-13.75,Hold
52.8,4,3,5,JEC,Jacobs Engineering Group Inc.,15.68,Hold
52.8,4,2,8,MOV,Movado Group Inc.,10.66,Hold
52.8,5,2,11,NYLD,"NRG Yield, Inc.",5.69,Buy
52.78,1,4,11,RFP,Resolute Forest Products Inc.,5.56,Hold
52.78,3,3,7,SNH,Senior Housing Properties Trust,3.9,Hold
52.76,3,3,7,FOR,Forestar Group Inc,3.8,Hold
52.75,2,3,8,CENX,Century Aluminum Company,-14.6,Hold
52.74,4,3,17,HMY,Harmony Gold Mining Company Limited,35.97,Hold
52.74,3,3,8,INT,World Fuel Services Corporation,10.37,Hold
52.74,2,3,10,CNHI,CNH Industrial N.V.,-1.29,Hold
52.72,3,3,6,WU,Western Union Company (The),-3.09,Hold
52.67,4,3,5,T,AT&T Inc.,15.04,Hold
52.66,4,3,3,CTBI,"Community Trust Bancorp, Inc.",1.65,Hold
52.65,3,4,2,POR,Portland General Electric Company,-5.07,Hold
52.64,3,3,11,DO,"Diamond Offshore Drilling, Inc.",29.87,Hold
52.63,3,3,6,LII,"Lennox International, Inc.",-3.51,Hold
52.62,4,2,8,GMLP,Golar LNG Partners LP,9.75,Hold
52.62,3,3,7,AEG,Aegon NV,3.1,Hold
52.6,3,2,11,CSLT,"Castlight Health, inc.",4.65,Hold
52.6,1,3,13,FSAM,Fifth Street Asset Management Inc.,-6.98,Hold
52.57,3,3,8,APEI,"American Public Education, Inc.",9.54,Hold
52.56,3,3,6,CNO,"CNO Financial Group, Inc.",-3.85,Hold
52.55,5,2,8,AZO,"AutoZone, Inc.",34.42,Hold
52.55,4,2,8,APLE,"Apple Hospitality REIT, Inc.",9.41,Hold
52.54,6,3,17,MKC.V,"McCormick & Company, Incorporated",7.61,Hold
52.51,1,6,6,CMCT,CIM Commercial Trust Corporation,-6.63,
52.49,3,3,8,GWW,"W.W. Grainger, Inc.",9.13,Hold
52.49,2,3,10,WDAY,"Workday, Inc.",-2.57,Hold
52.49,3,3,6,EVTC,"Evertec, Inc.",-4.23,Hold
52.48,5,2,5,JCAP,"Jernigan Capital, Inc.",11.57,Outperform
52.46,4,2,7,RMP,Rice Midstream Partners LP,2.29,Hold
52.45,3,3,17,KREF,KKR Real Estate Finance Trust Inc.,9.79,Hold
52.43,3,2,12,KERX,"Keryx Biopharmaceuticals, Inc.",10.5,Hold
52.41,3,3,8,MGI,"Moneygram International, Inc.",8.7,Hold
52.41,4,3,2,ADP,"Automatic Data Processing, Inc.",-6.29,Hold
52.39,1,6,17,RNDB,"Randolph Bancorp, Inc.",7.17,
52.38,3,3,7,CIB,BanColombia S.A.,1.88,Hold
52.35,3,3,8,KEX,Kirby Corporation,8.44,Hold
52.34,3,3,17,SBGL,Sibanye Gold Limited,9.37,Hold
52.33,3,3,6,CLDT,Chatham Lodging Trust (REIT),-5.02,Hold
52.32,3,3,11,STON,StoneMor Partners L.P.,28.29,Hold
52.31,4,3,4,MMS,"Maximus, Inc.",6.56,Hold
52.3,3,3,8,FLS,Flowserve Corporation,8.15,Hold
52.29,5,2,7,EXFO,EXFO Inc,26.44,Hold
52.29,4,3,3,WGL,WGL Holdings Inc,-0.21,Hold
52.28,3,3,9,NVTR,Nuvectra Corporation,14.75,Hold
52.28,5,2,11,SCWX,SecureWorks Corp.,3.09,Buy
52.27,1,6,6,DEL,Deltic Timber Corporation,-7.6,
52.26,3,3,8,CMO,Capstead Mortgage Corporation,7.95,Hold
52.24,1,6,12,RAVE,"Rave Restaurant Group, Inc.",32.28,
52.2,4,3,5,SPTN,SpartanNash Company,12.65,Hold
52.2,3,2,10,W,Wayfair Inc.,-4.02,Hold
52.19,3,6,9,HIL,"Hill International, Inc.",14.29,Buy
52.19,5,1,8,BLX,"Banco Latinoamericano de Comercio Exterior, S.A.",7.61,Hold
52.17,1,6,11,WBAI,500.com Limited,25.34,
52.17,2,6,9,BATRK,Liberty Media Corporation,-10.82,Buy
52.15,3,3,7,WSTC,West Corporation,0.77,Hold
52.15,3,3,7,FIG,Fortress Investment Group LLC,0.75,Hold
52.11,4,2,10,OIS,"Oil States International, Inc.",20.53,Hold
52.11,3,2,9,BDE,"Black Diamond, Inc.",-11.11,Hold
52.09,4,3,4,SO,Southern Company (The),5.47,Hold
52.08,4,3,11,BXE,Bellatrix Exploration Ltd,77.05,
52.08,3,3,8,CPSS,"Consumer Portfolio Services, Inc.",7.07,Hold
52.08,4,3,3,HCN,Welltower Inc.,-1.26,Hold
52.07,3,3,8,M,Macy&#39;s Inc,7.02,Hold
52.07,2,3,10,SYNT,"Syntel, Inc.",-4.64,Hold
52.06,3,3,8,SJR,Shaw Communications Inc.,6.98,Hold
52.05,4,3,6,ABG,Asbury Automotive Group Inc,18.57,Hold
52.03,3,3,8,DRQ,"Dril-Quip, Inc.",6.82,Hold
52.03,1,6,17,BMRA,"Biomerica, Inc.",6.09,
52.03,1,6,6,GHC,Graham Holdings Company,-8.56,
52.02,5,2,2,PLUS,ePlus inc.,-8.23,Hold
52,3,3,12,BBRG,"Bravo Brio Restaurant Group, Inc.",33.33,Hold
52,5,2,7,DFRG,"Del Frisco&#39;s Restaurant Group, Inc.",25,Hold
51.99,3,2,10,BETR,"Amplify Snack Brands, inc.",-5.03,Hold
51.97,3,3,7,WTS,"Watts Water Technologies, Inc.",-0.15,Hold
51.96,3,3,7,CIM,Chimera Investment Corporation,-0.21,Hold
51.94,4,3,5,CHRW,"C.H. Robinson Worldwide, Inc.",11.35,Hold
51.93,3,3,8,TS,Tenaris S.A.,6.3,Hold
51.93,3,3,17,SAFE,"Safety, Income and Growth, Inc.",5.79,
51.92,4,2,8,CCC,Calgon Carbon Corporation,6.25,Hold
51.92,3,3,6,VFC,V.F. Corporation,-7.08,Hold
51.91,3,3,6,DPZ,Domino&#39;s Pizza Inc,-7.14,Hold
51.9,3,3,8,HUBG,"Hub Group, Inc.",6.19,Hold
51.9,3,3,5,PAHC,Phibro Animal Health Corporation,-13.84,Hold
51.89,3,2,11,SGEN,"Seattle Genetics, Inc.",1.12,Hold
51.85,3,3,8,NMR,Nomura Holdings Inc ADR,5.9,Hold
51.82,5,2,8,BWLD,"Buffalo Wild Wings, Inc.",30.77,Hold
51.81,3,6,17,BANX,StoneCastle Financial Corp,7.25,Buy
51.78,5,2,5,CASY,"Caseys General Stores, Inc.",10.58,Hold
51.78,3,3,17,INFI,"Infinity Pharmaceuticals, Inc.",7.14,Hold
51.78,3,3,8,ERIC,Ericsson,5.55,Hold
51.78,3,3,8,HAE,Haemonetics Corporation,5.55,Hold
51.77,4,3,3,RAI,Reynolds American Inc,-2.83,Hold
51.75,3,3,12,FUEL,Rocket Fuel Inc.,32.08,Hold
51.75,4,3,5,PB,"Prosperity Bancshares, Inc.",10.44,Hold
51.75,4,3,3,TRV,"The Travelers Companies, Inc.",-2.92,Hold
51.74,3,3,9,FCH,FelCor Lodging Trust Incorporated,12.04,Hold
51.74,3,3,8,DX,"Dynex Capital, Inc.",5.38,Hold
51.71,3,4,8,NRP,Natural Resource Partners LP,30.2,Hold
51.71,6,6,17,NGHCO,National General Holdings Corp,5.12,Buy
51.7,1,6,11,SPRT,"support.com, Inc.",23.46,
51.69,3,3,8,GPS,"Gap, Inc. (The)",5.13,Hold
51.69,3,3,7,LXP,Lexington Realty Trust,-1.57,Hold
51.68,5,2,5,GM,General Motors Company,10.06,Hold
51.67,4,3,11,WLL,Whiting Petroleum Corporation,98.41,Hold
51.67,3,4,11,SXE,"Southcross Energy Partners, L.P.",53.58,Hold
51.67,3,3,11,NE,Noble Corporation,25,Hold
51.61,4,3,8,CHUY,"Chuy&#39;s Holdings, Inc.",29.71,Hold
51.6,4,3,17,CRC,California Resources Corporation,31.41,Hold
51.6,3,3,8,TBI,"TrueBlue, Inc.",4.67,Hold
51.59,4,3,5,CPB,Campbell Soup Company,9.62,Hold
51.59,4,3,3,RMAX,"RE/MAX Holdings, Inc.",-3.7,Hold
51.59,3,2,6,QDEL,Quidel Corporation,-33.7,Hold
51.57,4,2,17,MEDP,"Medpace Holdings, Inc.",6.27,Hold
51.56,4,2,8,MNRO,"Monro Muffler Brake, Inc.",4.45,Hold
51.55,4,3,17,SNAP,Snap Inc.,31.22,Hold
51.55,3,3,9,IAG,Iamgold Corporation,11.1,Hold
51.54,4,3,3,L,Loews Corporation,-3.95,Hold
51.53,1,6,4,GPIC,Gaming Partners International Corporation,-23.88,
51.52,4,2,11,HES,Hess Corporation,24.25,Hold
51.51,3,3,5,UBNT,"Ubiquiti Networks, Inc.",-15.77,Hold
51.5,3,3,8,SSTK,"Shutterstock, Inc.",4.19,Hold
51.49,1,6,6,HBP,"Huttig Building Products, Inc.",-10.71,
51.48,1,6,7,OLP,"One Liberty Properties, Inc.",-2.6,Hold
51.47,4,2,7,ARCX,Arc Logistic Partners LP,-2.66,Hold
51.46,2,4,7,HTLD,"Heartland Express, Inc.",-2.69,Hold
51.45,5,2,8,CHS,"Chico&#39;s FAS, Inc.",28.92,Hold
51.45,3,3,8,MMLP,Martin Midstream Partners L.P.,3.9,Hold
51.44,4,3,8,CMG,"Chipotle Mexican Grill, Inc.",28.86,Hold
51.43,3,3,8,TRS,TriMas Corporation,3.84,Hold
51.42,4,3,4,SCG,Scana Corporation,2.12,Hold
51.38,3,3,9,AFI,"Armstrong Flooring, Inc.",10.23,Hold
51.38,4,3,4,PLXS,Plexus Corp.,1.91,Hold
51.36,3,3,17,SGBK,Stonegate Bank,5.44,Hold
51.35,3,3,8,GCAP,"GAIN Capital Holdings, Inc.",3.4,Hold
51.35,3,3,4,OB,"OneBeacon Insurance Group, Ltd.",-23.25,Hold
51.33,2,4,8,EC,Ecopetrol S.A.,3.31,Hold
51.32,3,3,8,ITG,"Investment Technology Group, Inc.",3.28,Hold
51.31,3,3,8,BVN,Buenaventura Mining Company Inc.,3.24,Hold
51.31,3,3,8,SKT,"Tanger Factory Outlet Centers, Inc.",3.24,Hold
51.3,1,6,5,SBR,Sabine Royalty Trust,-18.14,
51.27,3,3,8,CL,Colgate-Palmolive Company,3.04,Hold
51.27,4,2,8,ESL,Esterline Technologies Corporation,3.04,Hold
51.22,3,3,10,SONS,"Sonus Networks, Inc.",16.12,Hold
51.21,1,6,7,FF,FutureFuel Corp.,-5.15,
51.2,3,2,12,HRI,Herc Holdings Inc.,4.35,Hold
51.19,3,6,8,LVNTA,Liberty Interactive Corporation,2.61,Buy
51.18,3,3,8,MOS,Mosaic Company (The),2.59,Hold
51.18,1,6,8,SYNL,Synalloy Corporation,1.38,
51.17,3,3,8,TV,Grupo Televisa S.A.,2.54,Hold
51.16,3,3,7,GRC,Gorman-Rupp Company (The),-4.2,Hold
51.14,3,3,8,AINV,Apollo Investment Corporation,2.36,Hold
51.13,3,3,8,RWT,"Redwood Trust, Inc.",2.31,Hold
51.12,4,2,8,CXP,"Columbia Property Trust, Inc.",2.27,Hold
51.11,1,6,8,PIH,"1347 Property Insurance Holdings, Inc.",0,
51.11,1,6,8,ALJJ,"ALJ Regional Holdings, Inc.",0,
51.11,1,6,8,APWC,Asia Pacific Wire & Cable Corporation Limited,0,
51.11,1,6,8,CART,"Carolina Trust BancShares, Inc.",0,
51.11,1,6,8,DJCO,Daily Journal Corp. (S.C.),0,
51.11,1,6,8,ELSE,"Electro-Sensors, Inc.",0,
51.11,1,6,8,FORK,Fuling Global Inc.,0,
51.11,1,6,8,HBK,"Hamilton Bancorp, Inc.",0,
51.11,1,6,8,HNH,Handy & Harman Ltd.,0,
51.11,1,6,8,HIHO,Highway Holdings Limited,0,
51.11,1,6,8,MAYS,"J. W. Mays, Inc.",0,
51.11,1,6,8,KFFB,Kentucky First Federal Bancorp,0,
51.11,1,6,8,LSXMB,Liberty Media Corporation,0,
51.11,1,6,8,MARPS,Marine Petroleum Trust,0,
51.11,1,6,8,NATH,"Nathan&#39;s Famous, Inc.",0,
51.11,1,6,8,PNRG,PrimeEnergy Corporation,0,
51.11,1,6,8,SVBI,Severn Bancorp Inc,0,
51.11,1,6,8,ELOS,Syneron Medical Ltd.,0,
51.11,1,6,8,TSRI,"TSR, Inc.",0,
51.11,1,6,8,UG,"United-Guardian, Inc.",0,
51.11,1,6,8,LND,Brasilagro Cia Brasileira De Propriedades Agricolas,0,
51.11,1,6,8,CRT,Cross Timbers Royalty Trust,0,
51.11,1,6,8,FCE.A,"Forest City Realty Trust, Inc.",0,
51.11,1,6,8,NRT,North European Oil Royality Trust,0,
51.11,1,6,8,SPLP,Steel Partners Holdings LP,0,
51.11,1,6,8,TNH,"Terra Nitrogen Company, L.P.",0,
51.1,3,6,17,CGBD,"TCG BDC, Inc.",4.4,Buy
51.08,3,3,8,ARCB,ArcBest Corporation,2.09,Hold
51.05,1,6,10,HDNG,Hardinge Inc.,14.19,
50.99,4,2,9,TIME,Time Inc.,8.3,Hold
50.99,4,2,9,ALKS,Alkermes plc,8.26,Hold
50.98,3,3,9,TBBK,"The Bancorp, Inc.",8.25,Hold
50.96,4,2,17,HLNE,Hamilton Lane Incorporated,3.84,Hold
50.94,3,3,11,BW,Babcock,21.38,Hold
50.93,4,3,5,BLMN,"Bloomin&#39; Brands, Inc.",6.33,Hold
50.93,1,6,1,FCNCA,"First Citizens BancShares, Inc.",-46.28,
50.91,3,3,6,HALL,"Hallmark Financial Services, Inc.",-12.13,Hold
50.9,3,3,10,DSX,Diana Shipping inc.,14.5,Hold
50.89,3,3,8,GSBD,"Goldman Sachs BDC, Inc.",1.12,Hold
50.88,5,2,11,RYI,Ryerson Holding Corporation,46.07,Hold
50.88,3,3,8,ALR,Alere Inc.,1.05,Hold
50.84,3,3,17,MG,Mistras Group Inc,3.37,Hold
50.84,3,3,5,SCSS,Select Comfort Corporation,-19.13,Hold
50.83,3,3,8,LQ,La Quinta Holdings Inc.,0.83,Hold
50.8,1,6,11,RGS,Regis Corporation,19.88,
50.8,4,3,5,LVLT,"Level 3 Communications, Inc.",5.69,Hold
50.8,4,3,5,WHF,"WhiteHorse Finance, Inc.",4.87,Outperform
50.79,3,6,17,RELX,RELX PLC,3.16,Buy
50.74,4,3,11,HOS,Hornbeck Offshore Services,45.35,Hold
50.73,3,3,6,WD,"Walker & Dunlop, Inc.",-13.01,Hold
50.7,4,3,5,AHL,Aspen Insurance Holdings Limited,5.16,Hold
50.69,1,6,11,BASI,"Bioanalytical Systems, Inc.",19.44,
50.68,3,3,9,DK,"Delek US Holdings, Inc.",6.74,Hold
50.68,3,3,17,JHG,Janus Henderson Group plc,2.72,Hold
50.67,3,3,11,RUBI,"The Rubicon Project, Inc.",20,Hold
50.67,1,6,10,ASFI,"Asta Funding, Inc.",12.68,
50.64,3,3,6,TNC,Tennant Company,-13.46,Hold
50.62,3,3,11,CMRX,"Chimerix, Inc.",19.76,Hold
50.6,4,3,7,CVTI,"Covenant Transportation Group, Inc.",17.99,Hold
50.6,2,3,12,NVAX,"Novavax, Inc.",1.35,Hold
50.6,3,3,8,FGL,Fidelity and Guaranty Life,-0.32,Hold
50.59,5,2,8,PTR,PetroChina Company Limited,24.64,Hold
50.58,4,3,5,DVA,DaVita Inc.,4.55,Hold
50.58,3,3,8,FINL,"The Finish Line, Inc.",-0.43,Hold
50.56,3,3,11,MCHX,"Marchex, Inc.",19.45,Hold
50.51,4,3,6,SBRA,"Sabra Healthcare REIT, Inc.",10.87,Hold
50.51,4,3,6,VALE,VALE S.A.,10.86,Hold
50.51,3,3,6,KRA,Kraton Corporation,-14.14,Hold
50.48,1,6,11,ATLC,Atlanticus Holdings Corporation,18.58,
50.48,3,3,17,AVT,"Avnet, Inc.",1.91,Hold
50.48,3,3,8,JWN,"Nordstrom, Inc.",-0.93,Hold
50.48,3,2,11,ASCMA,"Ascent Capital Group, Inc.",-5.94,Hold
50.47,3,4,11,PRSS,CafePress Inc.,44.03,Hold
50.46,1,6,7,UVV,Universal Corporation,-8.17,
50.43,4,3,5,O,Realty Income Corporation,3.82,Hold
50.35,3,3,10,FOSL,"Fossil Group, Inc.",11.73,Hold
50.35,4,3,4,CINF,Cincinnati Financial Corporation,-3.25,Hold
50.35,3,3,5,PRLB,"Proto Labs, Inc.",-21.57,Hold
50.34,3,3,8,NORD,"Nord Anglia Education, Inc.",-1.63,Hold
50.33,4,3,12,OVAS,OvaScience Inc.,426.32,Hold
50.33,3,3,17,HCP,"HCP, Inc.",1.3,Hold
50.33,3,3,8,PTSI,"P.A.M. Transportation Services, Inc.",-1.69,Hold
50.33,4,3,3,ANSS,"ANSYS, Inc.",-10,Hold
50.3,3,3,9,SUN,Sunoco LP,4.85,Hold
50.3,3,3,9,MCC,Medley Capital Corporation,4.81,Hold
50.28,3,6,10,NYRT,"New York REIT, Inc.",11.4,Buy
50.27,4,3,5,GIS,"General Mills, Inc.",3.04,Hold
50.27,3,3,6,MTRN,Materion Corporation,-15.34,Hold
50.25,5,2,5,WNRL,"Western Refining Logistics, LP",2.91,Hold
50.24,5,2,7,SCS,Steelcase Inc.,16.19,Hold
50.24,4,3,4,PDCO,"Patterson Companies, Inc.",-3.82,Hold
50.18,4,3,6,RLJ,RLJ Lodging Trust,9.21,Hold
50.18,1,6,17,GBL,"Gamco Investors, Inc.",0.55,
50.17,4,3,6,HL,Hecla Mining Company,9.2,Hold
50.16,3,3,8,SWIR,"Sierra Wireless, Inc.",-2.52,Hold
50.16,3,3,8,EARN,Ellington Residential Mortgage REIT,-2.55,Hold
50.12,3,3,10,NOV,"National Oilwell Varco, Inc.",10.61,Hold
50.12,3,3,17,CPAC,Cementos Pacasmayo S.A.A.,0.5,Hold
50.1,3,3,8,BKCC,BlackRock Capital Investment Corporation,-2.83,Hold
50.09,3,6,10,LILA,Liberty Global plc,10.45,Buy
50.09,3,3,10,OII,"Oceaneering International, Inc.",10.43,Hold
50.08,3,3,17,NVET,Nexvet Biopharma plc,0.3,Hold
50.07,3,3,8,RAIL,"Freightcar America, Inc.",-2.97,Hold
50.06,3,3,17,PKY,"Parkway, Inc.",0.26,Hold
50.06,3,3,8,RDY,Dr. Reddy&#39;s Laboratories Ltd,-3.02,Hold
50.05,3,3,10,JCP,"J.C. Penney Company, Inc. Holding Company",10.24,Hold
50.05,3,3,9,ESND,Essendant Inc.,3.59,Hold
50.03,3,3,10,GLP,Global Partners LP,10.17,Hold
50.03,3,3,17,PTHN,Patheon N.V.,0.11,Hold
50.02,3,3,9,CCP,"Care Capital Properties, Inc.",3.43,Hold
50,6,6,17,DELT,Delta Technology Holdings Limited,1160.83,
50,3,6,17,OHRP,"Ohr Pharmaceuticals, Inc.",657.58,
50,6,6,17,FFC,Flaherty & Crumrine Preferred Securities Income Fund Inc,454.87,Hold
50,3,6,17,KTOV,Kitov Pharmaceuticals Holdings Ltd.,268.42,
50,3,6,17,MTFB,Motif Bio plc,228.08,
50,6,6,17,FGB,First Trust Specialty Finance and Financial Opportunities Fund,181.86,
50,3,6,17,PLXP,PLx Pharma Inc.,168.91,
50,3,6,17,NVUS,"Novus Therapeutics, Inc.",162.77,
50,6,6,17,SMM,Salient Midstream & MLP Fund,135.1,
50,6,6,17,KMF,"Kayne Anderson Midstream Energy Fund, Inc",109.7,
50,6,6,17,BGH,Babson Global Short Duration High Yield Fund,104.19,
50,6,6,17,KYE,"Kayne Anderson Energy Total Return Fund, Inc.",87,
50,6,6,17,ACV,AllianzGI Diversified Income & Convertible Fund,70.74,
50,6,6,17,DTV,DTE Energy Company,70.08,
50,6,6,17,FMO,Fiduciary/Claymore MLP Opportunity Fund,61.86,
50,3,6,17,APOP,Cellect Biotechnology Ltd.,59.57,
50,6,6,17,EMO,ClearBridge Energy MLP Opportunity Fund Inc.,58.86,
50,6,6,17,GER,Goldman Sachs MLP Energy Renaissance Fund,50.89,
50,1,6,17,SQZZ,Active Alts Contrarian ETF,0,
50,1,6,17,ADOM,"ADOMANI, Inc.",0,
50,1,6,17,ALRN,"Aileron Therapeutics, Inc.",0,
50,1,6,17,AKCA,"Akcea Therapeutics, Inc.",0,
50,1,6,17,SWIN,ALPS/Dorsey Wright Sector Momentum ETF,0,
50,1,6,17,IBUY,Amplify Online Retail ETF,0,
50,1,6,17,ANDA,Andina Acquisition Corp. II,0,
50,1,6,17,AQB,"AquaBounty Technologies, Inc.",0,
50,1,6,17,AAPC,Atlantic Alliance Partnership Corp.,0,
50,1,6,17,ATOM,Atomera Incorporated,0,
50,3,3,17,LIFE,"aTyr Pharma, Inc.",0,
50,1,6,17,ATXI,"Avenue Therapeutics, Inc.",0,
50,1,6,17,BCTF,"Bancorp 34, Inc.",0,
50,1,6,17,BMLP,Bank Of Montreal,0,
50,1,6,17,BYBK,"Bay Bancorp, Inc.",0,
50,1,6,17,ITEQ,BlueStar TA-BIGITech Israel Technology ETF,0,
50,1,6,17,BOMN,Boston Omaha Corporation,0,
50,1,6,17,BMLA,BullMark LatAm Select Leaders ETF,0,
50,1,6,17,CHY,Calamos Convertible and High Income Fund,0,
50,1,6,17,CSQ,Calamos Strategic Total Return Fund,0,
50,1,6,17,CSBR,"Champions Oncology, Inc.",0,
50,1,6,17,CCRC,"China Customer Relations Centers, Inc.",0,
50,1,6,17,CLDC,China Lending Corporation,0,
50,1,6,17,CHNR,"China Natural Resources, Inc.",0,
50,1,6,17,CHSCP,CHS Inc,0,
50,1,6,17,CACG,ClearBridge All Cap Growth ETF,0,
50,1,6,17,YLDE,ClearBridge Dividend Strategy ESG ETF,0,
50,1,6,17,LRGE,ClearBridge Large Cap Growth ESG ETF,0,
50,1,6,17,CHUBK,"CommerceHub, Inc.",0,
50,1,6,17,CFBI,"Community First Bancshares, Inc.",0,
50,1,6,17,USOI,Credit Suisse AG,0,
50,1,6,17,DFNL,Davis Select Financial ETF,0,
50,1,6,17,DUSA,Davis Select U.S. Equity ETF,0,
50,1,6,17,DWLD,Davis Select Worldwide ETF,0,
50,1,6,17,DOVA,"Dova Pharmaceuticals, Inc.",0,
50,1,6,17,EACQ,Easterly Acquisition Corp.,0,
50,1,6,17,EVGBC,Eaton Vance NextShares Trust,0,
50,1,6,17,EVSTC,Eaton Vance NextShares Trust,0,
50,1,6,17,EVLMC,Eaton Vance NextShares Trust II,0,
50,1,6,17,EMITF,Elbit Imaging Ltd.,0,
50,1,6,17,DWAC,Elkhorn Commodity Rotation Strategy ETF,0,
50,1,6,17,NDRA,ENDRA Life Sciences Inc.,0,
50,1,6,17,ESQ,"Esquire Financial Holdings, Inc.",0,
50,1,6,17,CLWT,Euro Tech Holdings Company Limited,0,
50,1,6,17,FAAR,First Trust Alternative Absolute Return Strategy ETF,0,
50,1,6,17,FCAL,First Trust California Municipal High income ETF,0,
50,1,6,17,FCEF,First Trust CEF Income Opportunity ETF,0,
50,1,6,17,RNDM,First Trust Developed International Equity Select ETF,0,
50,1,6,17,FVC,First Trust Dorsey Wright Dynamic Focus 5 ETF,0,
50,1,6,17,RNEM,First Trust Emerging Markets Equity Select ETF,0,
50,1,6,17,YDIV,First Trust International Multi-Asset Diversified Income Index,0,
50,1,6,17,RNLC,First Trust Large Cap US Equity Select ETF,0,
50,1,6,17,RNMC,First Trust Mid Cap US Equity Select ETF,0,
50,1,6,17,MDIV,First Trust Multi-Asset Diversified Income Index Fund,0,
50,1,6,17,MCEF,First Trust Municipal CEF Income Opportunity ETF,0,
50,1,6,17,FTXO,First Trust Nasdaq Bank ETF,0,
50,1,6,17,FTXG,First Trust Nasdaq Food & Beverage ETF,0,
50,1,6,17,FTXN,First Trust Nasdaq Oil & Gas ETF,0,
50,1,6,17,FTXH,First Trust Nasdaq Pharmaceuticals ETF,0,
50,1,6,17,FTXD,First Trust Nasdaq Retail ETF,0,
50,1,6,17,FTXL,First Trust Nasdaq Semiconductor ETF,0,
50,1,6,17,FTXR,First Trust Nasdaq Transportation ETF,0,
50,1,6,17,QQEW,First Trust NASDAQ-100 Equal Weighted Index Fund,0,
50,1,6,17,QTEC,First Trust NASDAQ-100- Technology Index Fund,0,
50,1,6,17,RFAP,First Trust RiverFront Dynamic Asia Pacific ETF,0,
50,1,6,17,RFDI,First Trust RiverFront Dynamic Developed International ETF,0,
50,1,6,17,RFEM,First Trust RiverFront Dynamic Emerging Markets ETF,0,
50,1,6,17,RFEU,First Trust RiverFront Dynamic Europe ETF,0,
50,1,6,17,RNSC,First Trust Small Cap US Equity Select ETF,0,
50,1,6,17,FCVT,First Trust SSI Strategic Convertible Securities ETF,0,
50,1,6,17,FDIV,First Trust Strategic Income ETF,0,
50,1,6,17,FIXD,First Trust TCW Opportunistic Fixed Income ETF,0,
50,1,6,17,RNDV,First Trust US Equity Dividend Select ETF,0,
50,1,6,17,ASET,FlexShares Real Assets Allocation Index Fund,0,
50,1,6,17,ESGG,FlexShares STOXX Global ESG Impact Index Fund,0,
50,1,6,17,ESG,FlexShares STOXX US ESG Impact Index Fund,0,
50,1,6,17,FRSX,Foresight Autonomous Holdings Ltd.,0,
50,1,6,17,FMCI,Forum Merger Corporation,0,
50,1,6,17,FOANC,Gabelli NextShares Trust,0,
50,1,6,17,MOGLC,Gabelli NextShares Trust,0,
50,1,6,17,GPAC,Global Partner Acquisition Corp.,0,
50,1,6,17,KRMA,Global X Conscious Companies ETF,0,
50,1,6,17,FINX,Global X FinTech ETF,0,
50,1,6,17,BFIT,Global X Health & Wellness Thematic ETF,0,
50,1,6,17,SNSR,Global X Internet of Things ETF,0,
50,1,6,17,LNGR,Global X Longevity Thematic ETF,0,
